datasheet_link,target_col,content
https://www.waclighting.com/product/emc2/?download=specs3&1676585363,lighting,"E=MC2
47"" Pendant 3000K
  Fixture Type:
 
 
Catalog Number:
 
 
Project:
 
 
Location:
  
    Model & Size
  Color Temp
  Finish
  LED Watts
  LED Lumens
  Delivered Lumens
  
 PD-45747    47""
 
  3000K
 
  
 AL    Brushed Aluminum
  
 BK    Black
 
  30W
 
  1770
 
  1190
 
  
    Example:  PD-45747-BK
For custom requests please contact customs@waclighting.com
 
DESCRIPTION
 
  An engineering marvel, E=MC2 is an impossibly tiny half inch tall by half inch
wide linear pendant with an incredibly powerful LED illumination. An
adjustable leveler provides custompositioning from the sleek low profile
canopy. E=MC2 is suspended on two thin low profile cables without the need
for an additional power cord, lending to a simple and minimalistic
 
FEATURES
 
• Impossibly tiny at just a half inch tall by a half inch wide
• Adjustable leveler provides offers custom positioning
• Cable suspension carrying low voltage may be field shortened
• Driver installed within the Junction Box, driver dimension: 2.8"" x 1.3"" x 1.2""
• 5 year warranty
 
 
 
  SPECIFICATIONS
  Color Temp:
3000K
  Input:
120-277V,50/60Hz
  CRI:
90
  Dimming:
ELV: 100-10%
  Rated Life:
50000 Hours
  Standards:
ETL, cETL
Damp Location Listed
  Construction:
Aluminum hardware with polycarbonate diffuser
 
 
 
 
  
 FINISHES:
Black
Brushed
Aluminum
 LINE DRAWING:
  
Powered by TCPDF (www.tcpdf.org)
waclighting.com | Phone (800) 526.2588 | Fax (800) 526.2585 | Headquarters/Eastern Distribution Center 44 Harbor Park Drive Port Washington, NY 11050
1
WAC Lighting retains the right to modify the design of our products at any time as part of the company's continuous improvement program. August 2024
 
 
 
 
H
H
H"
https://www.waclighting.com/product/line/?download=specs3&1676602764,lighting,"Line
48"" Pendant
  Fixture Type:
 
 
Catalog Number:
 
 
Project:
 
 
Location:
  
    Model & Size
  Color Temp
  Finish
  LED Watts
  LED Lumens
  Delivered Lumens
  
 PD-51148    48""
 
  
 3000K
 
  
 AL    Brushed Aluminum
 
  48W
 
  4435
 
  3055
 
  
    Example:  PD-51148-30-AL
•For 277V special order, add an ""F"" before the finish: PD-51148F-30-AL
For custom requests please contact customs@waclighting.com
 
DESCRIPTION
 
  Edge-lit magic. The profile of this direct and indirect pendant is under an
inch thick.
 
FEATURES
 
• Super thin, edge-lit LED panel illuminates up and down
• Slope ceiling adaptable. Hang straight swivel up to 90 degrees
• Six 12 inch and two 6 inch rods included (additional extension rods
available)
• Transformer installed within the Junction Box, transformer dimension: 2.00""
x 1.38"" x 1.02""
• 5 year warranty
 
 
 
  SPECIFICATIONS
  Color Temp:
3000K
  Input:
120 VAC,50/60Hz
  CRI:
90
  Dimming:
ELV: 100-10%
  Rated Life:
80000 Hours
  Standards:
ETL, cETL
Damp Location Listed
  Construction:
Aluminum hardware with ultra-thin light-guide acrylic
diffuser
 
 
 
 
  
 FINISHES:
Brushed
Aluminum
 LINE DRAWING:
  
Powered by TCPDF (www.tcpdf.org)
waclighting.com | Phone (800) 526.2588 | Fax (800) 526.2585 | Headquarters/Eastern Distribution Center 44 Harbor Park Drive Port Washington, NY 11050
1
WAC Lighting retains the right to modify the design of our products at any time as part of the company's continuous improvement program. August 2024
 
 
 
 
H
H
H"
https://www.waclighting.com/product/stack/?download=specs3&1676620368,lighting,"Stack
48"" Pendant 3000K
  Fixture Type:
 
 
Catalog Number:
 
 
Project:
 
 
Location:
  
    Model & Size
  Color Temp & CRI
  Watt
  Lumens
  Finish
  
 PD-29803    48"" - 3
Light
 
  
 3000K    90
 
  42W
 
  3950
 
  
 AL    Brushed Aluminum
  
 BK    Black
 
  
    Example:  PD-29803-BK
For custom requests please contact customs@waclighting.com
 
DESCRIPTION
 
  A clean look no matter how you hang it.
 
FEATURES
 
• Height and slope of each pendant strip can be individually adjusted for
personalized creative display
• Thin color matched powered aircraft cables and hardware
• Can be mounted on a sloped ceiling
• Driver concealed within the canopy
• 5 year warranty
 
 
 
  SPECIFICATIONS
  Color Temp:
3000K
  Input:
120-277V,50/60Hz
  CRI:
90
  Dimming:
ELV: 100-10% , 0-10V: 100-5%
  Rated Life:
50000 Hours
  Standards:
ETL, cETL,Title 24 JA8 Compliant
Damp Location Listed
  Construction:
Aluminum body with extruded acrylic diffuser
 
 
 
 
  
 FINISHES:
Black
Brushed
Aluminum
 LINE DRAWING:
  
waclighting.com | Phone (800) 526.2588 | Fax (800) 526.2585 | Headquarters/Eastern Distribution Center 44 Harbor Park Drive Port Washington, NY 11050
1
WAC Lighting retains the right to modify the design of our products at any time as part of the company's continuous improvement program. August 2024
 
 
 
 
H
H
H
H"
https://www.waclighting.com/storage/waclighting-images/specsheet_pdf/DC-PD05-CC_SPSHT.pdf,lighting,"Fixture Type:
Catalog Number:
Project:
Location:
WAC Lighting retains the right to modify the design of our products at any time as part of the company's continuous improvement program.   Jan 2024
waclighting.com
Phone (800) 526.2588
Fax       (800) 526.2585
Headquarters, East Manufacturing Facility
44 Harbor Park Drive  
Port Washington, NY 11050
South East Manufacturing Facility
1600 Distribution Ct 
Lithia Springs, GA 30122
Central Manufacturing Facility
1700 South J Elmer Freeway, Ste 100 
Cedar Hill, TX 75104
West Manufacturing Facility
1750 S Archibald Ave 
Ontario, CA 91761
1
CUBE ARCHITECTURAL   DC-PD05(CC)
Color Changing LED Pendant Mount
Size
Power
Beam
Delivered Lumens 
@ 3000K
CBCP
@ 3000K
Color Temp
Finish
DC-PD05
5""
31W
S
N
F
15°
25°
30°
735
645
620
6177
1951
1386
CC
Color Changing
BK
WT
BZ
GH
Black
White
Bronze
Graphite
PRODUCT DESCRIPTION
The Cube Architectural Color Changing features state of the art LED color 
and CCT tuning technology. Controlled via DMX-512A input with pendant, 
ceiling, and wall mounting options, the Cube Architectural provides top-
notch illumination for both interior and exterior spaces.
FEATURES
•	 High performance exterior rated LED pendant mounted lights
•	 Full color gamut control through gradients of saturated colors from 
1-100%
•	 Tunable White (CCT) Range: 1650-8000K
•	 DMX512-A control with commissioning via RDM
•	 Dimming: 100%-1% in CCT & color via DMX control
•	 DC-PD05 includes 45˚ swivel canopy and two field-cuttable 24” rods
•	 Rods extendable up to 96"" using DS-PDX24 accessory
•	 5 year WAC Lighting product warranty
SPECIFICATIONS
Input: 
Controls:
Dimming:
Light Source:

Finish:
Standards:
Operating 
Temperature:
Universal voltage 120V - 277V, 50/60Hz
DMX512-A with DMX commissioning via RDM
100%-1% intensity control in CCT & color via DMX 
High output 2 Step MacAdam Ellipse LEDs, 90+ CRI 
Rated life of 50,000 hours at L70
Electrostatically powder coated white, black, bronze and graphite
IP65 rated, UL & cUL wet location listed
-13°F to 122°F (-25°C to 50°C)
DC-PD05-__-CC-__
Example: DC-PD05-S-CC-WT
Extension rod for 
additional length up 
to 96"" 
DS-PDX24
24""
S""
@""
4@""
7*""
5""
45°
2""-48""
Seismic swivel tilts up to 45° to 
accomodate sloped ceiling 
MOUNTING ACCESSORIES
Finish
Extension Rod
DS-PDX24
One 24"" extension rod for DS-PDSK
Can be field cut
BK
WT
BZ
GH
Black
White
Bronze
Graphite
Example: DS-PDX24-WT"
https://www.waclighting.com/storage/waclighting-images/specsheet_pdf/DC-PD05_SPSHT.pdf,lighting,"Fixture Type:
Catalog Number:
Project:
Location:
WAC Lighting retains the right to modify the design of our products at any time as part of the company's continuous improvement program.  SEPT 2019
waclighting.com
Phone (800) 526.2588
Fax       (800) 526.2585
Headquarters/Eastern Distribution Center
44 Harbor Park Drive 
Port Washington, NY 11050
Central Distribution Center
1600 Distribution Ct
Lithia Springs, GA 30122
Western Distribution Center 
1750 Archibald Avenue 
Ontario, CA 91760
CUBE ARCHITECTURAL   DC-PD05
LED Pendant Mounts
ORDERING NUMBER
Diameter
Watt Beam
Beam 
Angle
Color     Temp
CRI
Lumen
CBCP
Efficacy
(Lm/W)
Light Distribution
Finish
DC-PD05
5"" 25W
S
Spot
16°
927
827
930
830
835
840
2700K
2700K
3000K
3000K
3500K
4000K
90
85
90
85
85
85
1825
2090
1895
2300
2350
2375
10050
12057
10427
12644
12937
13062
73
88
76
92
94
95
BK
WT
BZ
GH
Black
White
Bronze
Graphite
N
Narrow
25°
927
827
930
830
835
840
2700K
2700K
3000K
3000K
3500K
4000K
90
85
90
85
85
85
1810
2170
1880
2275
2330
2350
5280
6335 
5478
6643
6797
6863
72
87
75
91
93
94
F
Flood
33°
927
827
930
830
835
840
2700K
2700K
3000K
3000K
3500K
4000K
90
85
90
85
85
85
1900
2280
1970
2390
2445
2470
4515
5417
4685
5681
5812
5870
76
91
79
96
98
99
PRODUCT DESCRIPTION
 The latest energy efcient LED technology in an appealing cubical prof
 le delivers accent 
and wall wash lighting. 
Comes in various light distribution and beam angle options.
FEATURES
• High performance exterior rated LED pendant
• Includes 45° swivel canopy and 2 field cuttable 24"" rods
• 
• 
Solid aluminum construction 
5 year warranty
SPECIFICATIONS
Input: 
Dimming:
Light Source:
Finish:
Standards:
Universal voltage 120V - 277VAC, 50/60Hz 
Electronic low voltage (ELV) : 100% - 5%  
0-10V: 100% - 1% 
High output 3 Step Mac Adam Ellipse COB 
Rated life of 60,000 hours at L70
Electrostatically powder coated, white, black, bronze 
and graphite
IP65 rated, UL & cUL wet location listed
Energy Star® 2.2 rated  Title 24 JA8-2016 Compliant
DC-PD05-_____-___
Example: DC-PD05-S930-GH
S""
@""
4@""
7*""
5""
2""-48""
Extension rod for 
additional length up 
to 96"" 
DS-PDX24
24""
DC-PD0517
5"" 17W
Reference Output1
1Reference output shows 25W output. Multiply by 0.7 to determine output for 17W combinations."
https://www.waclighting.com/storage/waclighting-images/specsheet_pdf/DS-PD05_SPSHT.pdf,lighting,"Fixture Type:
Catalog Number:
Project:
Location:
WAC Lighting retains the right to modify the design of our products at any time as part of the company's continuous improvement program.   SEPT 2019
waclighting.com
Phone (800) 526.2588
Fax       (800) 526.2585
Headquarters/Eastern Distribution Center
44 Harbor Park Drive  
Port Washington, NY 11050
Central Distribution Center
1600 Distribution Ct
Lithia Springs, GA 30122
Western Distribution Center  
1750 Archibald Avenue  
Ontario, CA 91760
TUBE ARCHITECTURAL   DS-PD05
LED Pendant Mounts
ORDERING NUMBER
Diameter
Watt
Beam
Beam 
Angle
Color Temp
 CRI 
Lumen 
CBCP
Efficacy
(Lm/W)
Light Distribution
Finish
DS-PD05 
   5” 25W
S
Spot
16°
927
27
930
30
35
40
2700K
2700K
3000K
3000K
3500K
4000K
BK
WT
BZ
GH
Black
White
Bronze
Graphite
N
Narrow
25°
927
27
930
30
35
40
2700K
2700K
3000K
3000K
3500K
4000K
F
Flood
33°
927
27
930
30
35
40
2700K
2700K
3000K
3000K
3500K
4000K
PRODUCT DESCRIPTION
The latest energy eﬃcient LED technology in an appealing cylindrical profile delivers 
accent lighting. Comes in various light beam angle options.
FEATURES
•	
High performance exterior rated LED pendant
•	
Includes 45° swivel canopy and 2 field cuttable 24"" rods
•	
Solid aluminum construction
•	
39° visual cutoff angle for glare control
•	
5 year warranty
SPECIFICATIONS
Input: 
Dimming:
Light Source:
Finish:
Standards:
Operating Temp:

Universal voltage 120V - 277VAC, 50/60Hz 
Electronic low voltage (ELV) : 100% - 5% 
0-10V: 100% - 1% 
High output 3 Step Mac Adam Ellipse COB  
Rated life of 60,000 hours at L70
Electrostatically powder coated, white, black, bronze  
and graphite
IP65 rated, ETL & cETL wet location listed,
Energy Star® 2.2 rated   Title 24 JA8-2016 Compliant 
-13°F to 122°F (-25°C to 50°C)
DS-PD05-_____-___
Example: DS-PD05-S930-WT
24"" Extension rod 
for additional 
length up to 96""
+
DS-PDX24
Seismic swivel tilts up to 45° to 
accomodate sloped ceiling 
5""
6D""
4D""
2"" - 48""
S""
@""
45°
90
85
90
85
85
85
90
85
90
85
85
85
90
85
90
85
85
85
1825
2190 
1895 
2300 
2350 
2375
10050
12057 
10427
12644
12937
13062
73
88
76
92
94
95
16°
1810
2170
1880
2275
2330 
2350
5280
6335 
5478 
6643
6797
6863
72
87
75
91
93
94
25°
1900
2280
1970
2390
2445
2470
4515
5417
4685
5681
5812
5870
76
91
79
96
98
99
33°
DS-PD0517   5” 17W
1Reference output shows 25W output. Multiply by 0.7 to determine output for 17W combinations.
Reference Output 1"
https://www.waclighting.com/product/loophole/?download=specs3&1676579637,lighting,"Loophole
52"" Pendant 3000K
  Fixture Type:
 
 
Catalog Number:
 
 
Project:
 
 
Location:
  
    Model & Size
  Color Temp
  Finish
  LED Watts
  LED Lumens
  Delivered Lumens
  
 PD-23852    52""
 
  3000K
 
  
 BK    Black
 
  42W
 
  4261
 
  2733
 
  
    Example:  PD-23852-BK
For custom requests please contact customs@waclighting.com
 
DESCRIPTION
 
  Luminous loophole. Clever design details like weighted fasteners that keep
the pendant level.
 
FEATURES
 
• Fasteners maintain tension to hold fixture level
• Thin powered cables provide an ultra-clean look
• Suspension height can be adjusted easily with quick release
• Mountable on a sloped wall
• Driver concealed within the canopy
• 5 year warranty
 
 
 
  SPECIFICATIONS
  Color Temp:
3000K
  Input:
120-277V,50/60Hz
  CRI:
90
  Dimming:
ELV: 100-10%
  Rated Life:
50000 Hours
  Standards:
ETL, cETL,Title 24 JA8 Compliant
Damp Location Listed
  Construction:
Aluminum body with flexible composite diffuser
 
 
 
 
  
 FINISHES:
Black
 LINE DRAWING:
  
Powered by TCPDF (www.tcpdf.org)
waclighting.com | Phone (800) 526.2588 | Fax (800) 526.2585 | Headquarters/Eastern Distribution Center 44 Harbor Park Drive Port Washington, NY 11050
1
WAC Lighting retains the right to modify the design of our products at any time as part of the company's continuous improvement program. August 2024
 
 
 
 
H
H"
https://www.waclighting.com/storage/waclighting-images/specsheet_pdf/DC-PD06_SPSHT.pdf,lighting,"Fixture Type:
Catalog Number:
Project:
Location:
WAC Lighting retains the right to modify the design of our products at any time as part of the company's continuous improvement program.   SEPT 2019
waclighting.com
Phone (800) 526.2588
Fax       (800) 526.2585
Headquarters/Eastern Distribution Center
44 Harbor Park Drive 
Port Washington, NY 11050
Central Distribution Center
1600 Distribution Ct
Lithia Springs, GA 30122
Western Distribution Center 
1750 Archibald Avenue 
Ontario, CA 91760
CUBE ARCHITECTURAL   DC-PD06
LED Pendant Mounts
Extension rod for 
additional length up 
to 96"" 
DS-PDX24
24""
ORDERING NUMBER
Diameter
Watt
Beam
Beam    
 Reference Output1
Angle Color Temp 
CRI Lumen CBCP
Efficacy 
(Lm/W)
Light Distribution
Finish
DC-PD06
6” 35W
S
Spot
16°
927
827
930
830
835
840
2700K
2700K
3000K
3000K
3500K
4000K
90
85
90
85
85
85
2820
3385
2925
3535
3630
3665
18842
22608
19543
23632
24255
24490
81
97
84
101
104
105
16°
BK
WT
BZ
GH
Black
White
Bronze
Graphite
N
Narrow 
28°
927
827
930
830
835
840
2700K
2700K
3000K
3000K
3500K
4000K
90
85
90
85
85
85
2800
3360
2900
3510
3600
3635
7992
9589
8290
10024
10288
10388
80
96
83
100
103
104
28°
F
Flood 
38°
927
827
930
830
835
840
2700K
2700K
3000K
3000K
3500K
4000K
90
85
90
85
85
85
2825
3390
2930
3545
3640
3675
5451
6540
5654
6836
7017
7085
81
97
84
101
104
105
38°
PRODUCT DESCRIPTION
 The latest energy efcient LED technology in an appealing cubical prof
 le delivers accent 
and wall wash lighting. 
Comes in various light distribution and beam angle options.
FEATURES
• High performance exterior rated LED pendant
• Includes 45° swivel canopy and 2 field cuttable 24"" rods
• 
• 
Solid aluminum construction 
5 year warranty
SPECIFICATIONS
Input: 
Dimming:
Light Source:
Finish:
Standards:
Universal voltage 120V - 277VAC, 50/60Hz 
Electronic low voltage (ELV) : 100% - 5% 
0-10V: 100% - 1% 
High output 3 Step Mac Adam Ellipse COB 
Rated life of 60,000 hours at L70
Electrostatically powder coated, white, black, bronze 
and graphite
IP65 rated, UL & cUL wet location listed
Energy Star® 2.2 rated  Title 24 JA8-2016 Compliant
DC-PD06-_____-___
Example: DC-PD06-S930-GH
5""
5@""
9@""
2""-48""
S""
DC-PD0622
6” 22W
1Reference output shows 35W output. Multiply by 0.7 to determine output for 22W combinations.
Operating Temp: -13°F to 122°F (-25°C to 50°C)"
https://www.waclighting.com/storage/waclighting-images/specsheet_pdf/DS-PD06_SPSHT.pdf,lighting,"Fixture Type:
Catalog Number:
Project:
Location:
WAC Lighting retains the right to modify the design of our products at any time as part of the company's continuous improvement program.   SEPT 2019
waclighting.com
Phone (800) 526.2588
Fax       (800) 526.2585
Headquarters/Eastern Distribution Center
44 Harbor Park Drive  
Port Washington, NY 11050
Central Distribution Center
1600 Distribution Ct
Lithia Springs, GA 30122
Western Distribution Center  
1750 Archibald Avenue  
Ontario, CA 91760
TUBE ARCHITECTURAL   DS-PD06
LED Pendant Mounts
ORDERING NUMBER
Diameter
Watt
Beam
Beam 
Angle Color Temp
CRI
Lumen
CBCP
Efficacy 
(Lm/W) Light Distribution
Finish
DS-PD06 
  6” 35W
S
Spot
16°
927
27
930
30
35
40
2700K
2700K
3000K
3000K
3500K
4000K
90
85
90
85
85
85
BK
WT
BZ
GH
Black
White
Bronze
Graphite
N
Narrow
28°
927
27
930
30
35
40
2700K
2700K
3000K
3000K
3500K
4000K
90
85
90
85
85
85
F
Flood
38°
927
27
930
30
35
40
2700K
2700K
3000K
3000K
3500K
4000K
90
85
90
85
85
85
PRODUCT DESCRIPTION
 The latest energy eﬃcient LED technology in an appealing cylindrical profile delivers 
accent lighting. Comes in various light beam angle options.
FEATURES
•	
High performance exterior rated LED pendant
•	
Includes 45° swivel canopy and 2 field cuttable 24"" rods
•	
Solid aluminum construction
•		
5 year warranty
SPECIFICATIONS
Input: 
Dimming:
Light Source:
Finish:
Standards:
Operating Temp:

Universal voltage 120V - 277VAC, 50/60Hz 
Electronic low voltage (ELV) : 100% - 5% 
0-10V: 100% - 1% 
High output 3 Step Mac Adam Ellipse COB  
Rated life of 60,000 hours at L70
Electrostatically powder coated, white, black, bronze  
and graphite
IP65 rated, ETL & cETL wet location listed,
Energy Star® 2.2 rated   Title 24 JA8-2016 Compliant 
-13°F to 122°F (-25°C to 50°C)
DS-PD06-_____-___
Example: DS-PD06-S930-WT
24"" Extension rod 
for additional 
length up to 96""
+
DS-PDX24
Seismic swivel tilts up to 45° to 
accomodate sloped ceiling 
5""
@""
S""
9S""
6A""
2"" - 48""
45°
2820
3385
2925
3535
3630
3665 
18842
22608
19543
23632
24255
24490
81
97
84
101
104
105
16°
2800
3360
2900
3510
3600
3635
7992
9589
8290
10024
10288
10388
80
96
83
100
103
104
28°
2825 
3390
2930
3545
3640
3675
5451
6540
5654
6836
7017
7085
81
97
84
101
104
105
38°
Reference Output 1
DS-PD0622   6” 22W
1Reference output shows 35W output. Multiply by 0.7 to determine output for 22W combinations."
https://www.waclighting.com/product/lolli/?download=specs3&1676622254,lighting,"Lolli
8"" Pendant 2700K
  Fixture Type:
 
 
Catalog Number:
 
 
Project:
 
 
Location:
  
    Model & Size
  Color Temp
  Finish
  LED Watts
  LED Lumens
  Delivered Lumens
  
 PD-52008    8""
 
  2700K
 
  
 CH    Chrome
 
  7W
 
 
  284
 
 
  165
 
 
  
    Example:  PD-52008F-CH
For custom requests please contact customs@waclighting.com
 
DESCRIPTION
 
  Unique oval bronze glass pendant with a hammered optic.
 
FEATURES
 
• Unique oval bronze glass pendant with hammered optic
• Cable suspension carrying low voltage may be field shortened
• Driver installed within the Junction Box, driver dimension: 2.76"" x 1.26"" x
1.18""
• 5 year warranty
 
 
 
  SPECIFICATIONS
  Color Temp:
2700K
  Input:
120-277V,50/60Hz
  CRI:
90
  Dimming:
ELV: 100-10%
  Rated Life:
50000 Hours
  Standards:
ETL, cETL
Damp Location Listed
  Construction:
Aluminum hardware with glass diffuser
 
 
 
 
  
 FINISHES:
Chrome
 LINE DRAWING:
  
Powered by TCPDF (www.tcpdf.org)
waclighting.com | Phone (800) 526.2588 | Fax (800) 526.2585 | Headquarters/Eastern Distribution Center 44 Harbor Park Drive Port Washington, NY 11050
1
WAC Lighting retains the right to modify the design of our products at any time as part of the company's continuous improvement program. August 2024
 
 
 
 
H
H"
