datasheet_link,target_col,content
https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-mda-time-delay-ceramic-tube-fuses-data-sheet.pdf,fuses,
https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-3216td-time-delay-chip-surface-mount-fuse-data-sheet.pdf,fuses,
https://www.littelfuse.com/media?resourcetype=datasheets&itemid=ae3ab906-06ef-423d-ac90-3af4e021e2e1&filename=littelfuse-fuse-325-326-datasheet,fuses,"© 2019 Littelfuse, Inc.
Specifications are subject to change without notice.
Revised: 04/29/19
Axial Lead & Cartridge Fuses
3AB > Slo-Blo® Fuse > 325/326 Series
325/326 Series Lead-Free 3AB, Slo-Blo® Fuse
The 3AB Slo-Blo® Fuse with ceramic body construction 
permits higher interrupting ratings and voltage ratings. 
Ideal for applications where high current loads are 
expected.
Agency Approvals
Agency
Agency File Number
Ampere Range
E10480
0.250A - 10A
E10480
12A - 30A
29862
0.250A - 30A
PS
E
Cartridge:
NBK 030805-E10480A  
NBK 030805-E10480C  
NBK 030805-E10480E  
NBK 260106-JP1021A  
Leaded:
NBK 030805-E10480B  
NBK 030805-E10480D
NBK 030805-E10480F  
NBK 260106-JP1021B  
1A-3.2A
4A-5A
6.25A-15A
20A-30A
1A-3.2A
4A-5A
6.25A-15A
20A-30A
SU05001-5010
SU05001-5011
SU05001-5012
SU05001-6006
SU05001-6007
7-10A
12A, 15A
20A
2.8A-3.2A
2.5A
T 50239752 01
*12A/*15A/*20A
N/A
0.010A - 30A
Features
Applications
RoHS
Pb
Electrical Characteristics for Series
% of Ampere 
Rating
Ampere Rating
Opening Time
100%
0.010A – 30A
4 hours, Minimum
135%
0.010A – 30A
1 hour, Maximum
200%
0.010A – 3.2A
5 sec., Min., 30 sec., Max.
4A – 30A
5 sec., Min., 60 sec., Max.
•	 In accordance with UL 
Standard 248-14
•	 Available in cartridge 
and axial lead format 
and with various forming 
dimensions
•	 RoHS compliant and 
Lead-free
Used as supplementary protection in appliance or 
utilization equipment to provide individual protection for 
components or internal circuits.
PS
E
Description
Additional Information
Datasheet
Samples
Resources
Datasheet
Samples
Resources
325 Series
326 Series
325 Series
326 Series
325 Series
326 Series
* Approved for cartridge version only
Application testing is strongly recommended.
For recommended fuse accessories for this product series, 
see ‘Recommended Accessories’ section.
Accessories
Accessories
325 Series
326 Series"
https://www.bourns.com/docs/product-datasheets/sf-3812tm-t.pdf,fuses,"SF-3812TM-T Series – SinglFuse™ Telefuse™ Telecom Protectors
*RoHS COMPLIANT
&
**HALOGEN FREE
0.5
SinglFuse™ SF-3812TM-T Series Features
■Replacement for Bourns® Telefuse™
models B0500T, B1250T and B2000T
■For use in telecommunication circuit
applications requiring low current
protection with high surge tolerance
■Overcurrent protection to Telcordia
GR-1089-CORE Issue 7 & UL 60950
■EIA 3812 (10030 metric) footprint
■UL 248-14 compliant
■Surface mount packaging
for automated assembly
■RoHS compliant* and halogen free**
Additional Information
Click these links for more information:
PRODUCT
TECHNICAL
LIBRARY
INVENTORY
SAMPLES
CONTACT
Clearing Time Characteristics for Series
% of Current Rating
Clearing Time at 25 °C
Min.
Max.
100 %
4 hours
—
250 %
1 second
120 seconds
Electrical Characteristics
Model
Rated 
Current (A)
Resistance 
(Ω) Typ.***
Rated 
Voltage
Interrupting
Rating
Typical
I2t (A2s) ****
Max. Power 
Dissipation 
(W)
Certifications
cUL: E198545
SF-3812TM050T-2
0.50
0.48
600 VAC
60 A @ 600 VAC
  60 A @ 250 VAC
  50 A @ 250 VDC
100 A @ 125 VDC
1.4
0.4
✓
SF-3812TM125T-2
1.25
0.1
22
0.6
✓
SF-3812TM200T-2
2.00
 0.055
24
0.8
✓
*** Resistance value measured with ≤10 % rated current at 25 °C ambient. Tolerance ± 30 %.
**** Melting I2t calculated at 10 times rated current.
Environmental Characteristics
Operating Temperature 
................................................................................................................................................................-55 °C to +125 °C
Storage Conditions
     Temperature ............................................................................................................................................................................ +15 °C to +30 °C 
     Humidity.........................................................................................................................................................................................20 % to 70 %
     Shelf Life..........................................................................................................................................................2 years from manufacturing date
Moisture Sensitivity Level 
...................................................................................................................................................................................... 1
ESD Classification (HBM)............................................................................................................................................................................ Class 6
* 
RoHS Directive 2015/863, Mar 31, 2015 and Annex.
** Bourns considers a product to be “halogen free” if (a) the Bromine (Br) content is 900 ppm or less; (b) the Chlorine (Cl) content is 900 ppm or less; and (c) the total Bromine (Br) and
Chlorine (Cl) content is 1500 ppm or less.
“SinglFuse” is a trademark of Bourns, Inc. 
Speciﬁcations are subject to change without notice.
The device characteristics and parameters in this data sheet can and do vary in different applications and actual device performance may vary over time.
Users should verify actual device performance in their speciﬁc applications.
  WARNING  Cancer and Reproductive Harm - www.P65Warnings.ca.gov
SELECTOR"
https://www.littelfuse.com/media?resourcetype=datasheets&itemid=bb65f47b-66ae-4417-a915-a0cd217f2973&filename=littelfuse-fuse-473-datasheet,fuses,"Axial Lead & Cartridge Fuses Datasheet
© 2023 Littelfuse, Inc.
Specifications are subject to change without notice.
Revised: GD. 10/11/23
1
473 Series
PICO® II Slo-Blo® Fuse
Description
The PICO® II Slo-Blo® Fuse combines time-delay performance 
characteristics with the proven reliability of a PICO® Fuse.
Agency Approvals
Agency
Agency File Number
Ampere Range
E10480
0.375A - 7A
29862
0.375A - 7A
PS
E
NBK200416-JP1021
1A - 5A
N/A
0.375A - 7A
N/A
0.375A - 7A
Features & Benefits
Electrical Characteristics
	
■Enhanced inrush withstand
	
■	
Small size 
	
■	
Wide range of current ratings 
(0.375A - 7A)
	
■	
Halogen free and RoHS 
complaint 
	
■	
Wide operating temperature 
range
	
■Low temperature rerating
% of Ampere Rating
Opening 
Time
100%
4 Hours, Min.
200%
1 Sec., Min.; 60 Sec., Max.
300%
0.2 Sec., Min.; 3 Sec., Max.
800%
0.002 Sec., Min.; 0.1 Sec., Max.
Applications
RoHS
Ampere 
Rating
(A)
Amp 
Code
Max
Voltage 
Rating (V)
Interrupting
Rating
Nominal Cold 
Resistance 
(Ohms)
Nominal 
Melting 
I2t (A2 sec)
Nom
Voltage Drop 
 (mV)
Agency Approvals
PS
E
0.375
.375
125
50A@125VAC/DC
1.7550
0.085
0.840
X
X
X
X
-
0.500
.500
125
1.1370
0.210
0.775
X
X
X
X
-
0.750
.750
125
0.4900
0.760
0.429
X
X
X
X
-
1.00
001.
125
0.3000
2.010  
0.353
X
X
X
X
X
1.50
01.5
125
0.1170
3.940
0.208
X
X
X
X
X
2.00
002.
125
0.0720
7.600
0.180
X
X
X
X
X
2.25
2.25
125
0.0640
9.280
0.164
X
X
X
X
X
2.50
02.5
125
0.0520
13.00
0.153
X
X
X
X
X
3.00
003.
125
0.0380
21.00
0.140
X
X
X
X
X
3.50
03.5
125
0.0240
26.80
0.094
X
X
X
X
X
4.00
004.
125
0.0200
35.00
0.086
X
X
X
X
X
5.00
005.
125
0.0133
54.80
0.074
X
X
X
X
X
7.00
007.
125
0.0092
105.00
0.070
X
X
X
X
-
Electrical Characteristics
	
■Flat–panel Display TV
	
■LCD monitor
	
■Lighting system
	
■Medical equipment
	
■Industrial equipment
PS
E
Resources
Accessories
Samples
Additional Information"
https://www.belfuse.com/resources/datasheets/circuitprotection/ds-CP-0683G-series.pdf,fuses,"Type 0683G 
Square Ceramic Surface Mount Slow Blow Fuse  
 
 
belfuse.com/circuit-protection 
 
 
0683G Series - 4818 Size                                                                               RoHS Compliant 
Features 
- Slow Blow, 4818 SMD 
- Compatible with 260℃, IR Pb-free solder process  
-1.6A-30A 350VAC, 1.6A-30A 125VDC, Voltage Rating 
- Wide range of current rating from 1.6A to 30A 
- Wide operating temperature range -55℃ to 125℃ 
- Tape & Reel for auto-insert SMD process 
- RoHS compliant with exemption 7(a) 
  Fully compliance with EU Directive 2011/65/EU and amending directive 2015/863 
- Halogen Free 
Applications   
- Lighting system 
- Power supply- Notebook             -Storage system 
- Power supply                              -Telecom system 
- PC computer                               -Wireless basestation 
- Office electronic equipment         -White goods 
- Industrial equipment                   -Game console 
- POE, POE+                                -Battery charging circuit protection 
- LCD / LED monitor  
- LCD / LED TV 
                                                                                       HALOGEN FREE =  
 Physical Specifications 
 
 
 
 
 
 
 
 
Electrical Characteristics (Per IEC 60127-7)    Safety Agency Approvals  
Testing Current 
Blow  Time 
Minimum 
Maximum 
100% 
4 hr.  
N/A 
210% 
N/A 
120 sec. 
1000% 
0.01 sec 
0.1 sec 
 
 
 
 
 
 
Materials 
Body :  Ceramic 
Terminations :  Silver Plated Caps /Gold Plated Caps/Palladium Plated 
Caps 
Marking 
On Fuse : 
""Current Rating"", ""S"", ""G"" – laser marked on ceramic tube 
""bel"" stamped in end caps. 
On Label : 
""bel"", ""0683G"", ""Current Rating"", ""Voltage Rating"", ""Interrupting Rating"",   
“Appropriate Safety Logos"" and "" 
"", "" 
 ""(China RoHS compliant). 
Safety 
Agency 
Safety Agency 
Certificate 
Ampere Rating/ 
Voltage Rating 
Ampere Range / Volt 
@ I.R. ability* 
 
E506667 
1.6A-30A/350VAC 
1.6A-30A/125V @2000A DC 
1.6A-5A/250V @1500A AC 
>5A-30A/250V @500A AC 
1.6A-30A/350V @100A AC 
 
R 50529162 
Tested according to 
EN 60127-1: 2006+A1+A2 
EN 60127-4: 2005+A1+A2 
1.6A/350VAC 
1.6A/250V @1500A AC 
1.6A/350V @100A AC 
1.6A/125V @2000A DC 
*I.R.= Interrupting Rating = Short Circuit Rating(Amps) 
Specifications subject to change without notice"
https://www.littelfuse.com/media?resourcetype=datasheets&itemid=9862ea73-9130-481f-996c-12625fcc7ed2&filename=littelfuse_fuse_476_datasheet.pdf,fuses,"Surface Mount Fuses Datasheet
© 2023 Littelfuse, Inc.
Specifications are subject to change without notice.
Revised: GD. 06/26/23
1
476 Series
NANO2® Fuse > 250V > Fast Acting
RoHS
Features & Benefits
Applications
Agency Approvals
Agency
Agency File Number
Ampere Range
E10480
1A - 15A
PS
E
NBK240818-JP1021A
NBK240818-JP1021B
1A - 1.6A
2A - 5A
N/A
1A - 15A
N/A
1A - 15A
Electrical Characteristics for Series
% of Ampere Rating
Ampere Rating
Opening 
Time
100%
1A - 15A
4 Hour, Minimum
125%
1A - 5A
1 Hour, Minimum
200%
1A - 15A
120 Sec., Maximum
1000%
1A - 5A
0.001 Sec., Min; 0.01 Sec., Max
	
■LED Lighting 
	
■LCD/LED TVs
	
■Power Supply Units
	
■White Goods
The 476 Series is a family of 250V rated fuses with a very small 
2410 footprint. It is the smallest SMD fuse with this high voltage 
rating and is designed to mainly serve as primary side circuit 
protection for compact devices with high voltage requirements.
	
■Small 2410 Footprint
	
■	
250V Voltage Rating (1A to 5A)
	
■	
High Interrupting Ratings
	
■	
Fast-Acting
	
■	
RoHS Compliant and Halogen-
Free
	
■	
Wide Operating temperature 
range of -55°C to 125°C
	
■Recognized to UL/CSA/NMX 
248-1 and UL/CSA/NMX 248-14
	
■	
IEC 61547 Surge Compliant 
(tested per IEC 61000-4-5 with 
a combination wave of 500V, 
1.2/50us and 250A, 8/20us for 
≤25W Luminaires) – only for 3A 
and above
	
■Conforms to DENAN’s 
Appendix 3
	
■Conforms to EN 60127-1 and 
EN 60127-7 (3.5A only)
Description
Ampere
Rating
(A)
Amp Code
Max  Voltage 
Rating (V)
Interrupting Rating
Nominal 
Cold Resistance 
(Ohms)
Nominal Melting 
I2t (A2 sec.)
Agency Approvals
PS
E
1.00
001
250V
100A @ 250VAC
300A @ 125VDC
10kA @ 86VDC
0.1575
0.193
x
x
x
x
1.25
1.25
250V
0.122
0.276
x
x
x
x
1.60
01.6
250V
0.0825
0.620
x
x
x
x
2.00
002
250V
0.0448
0.530
x
x
x
x
2.50
02.5
250V
0.0363
0.910
x
x
x
x
3.00
003
250V
0.0277
1.660
x
x
x
x
3.50
03.5
250V
0.0234
2.356
x
x
x
x
4.00
004
250V
0.01839
2.820
x
x
x
x
5.00
005
250V
0.0157
4.000
x
x
x
x
6.30
06.3
125V
100A @ 125VAC
300A @ 125VDC
10kA @ 86VDC
0.0126
7
.500
x
x
x
-
7
.00
007
125V
0.0116
7
.800
x
x
x
-
8.00
008
125V
0.0112
9.757
x
x
x
-
10.0
010
125V
0.0096
14.879
x
x
x
-
12.0
012
125V
0.006
20.635
x
x
x
-
15.0
015
125V
300A @ 125Vdc
100A @ 125Vac
0.0045
61.286
x
x
x
-
Electrical Characteristic
Notes: 
PS
E
Resources
Accessories
Samples
Additional Information
1. Cold resistance measured at less than 10% of rated current at 25°C
2. Agency Approval Table Key: X = Approved or Certified, P=Pending and Blank=Not Approved.
3. I2t values stated for 8msec opening time.
4. For 15A rating with 10kA@86VDC IR, please use suffix “S” for ordering. Refer to Part Numbering System for 
reference.
5. 15A rating with suffix “MRS” is UL certified with 10kA at 86VDC. This is also reflected on page 3."
https://www.littelfuse.com/media?resourcetype=datasheets&itemid=69cb9c39-1497-4ecc-b09a-c0168520688e&filename=littelfuse_fuse_216_datasheet.pdf,fuses,"Fuses Datasheet
© 2022 Littelfuse, Inc.
Specifications are subject to change without notice.
Revised: GD.06/16/22
1
216 Series 
5×20 mm, Fast-Acting Fuse
Agency Approvals
Agency
Agency File Number
Ampere Range
PS
E
Cartridge 216 Series
NBK 080205-E10480A
NBK 250702-E10480E
NBK 240108-JP1021C
NBK 240108-JP1021E
Leaded 216E Series 
NBK 080205-E10480B
NBK 250702-E10480F
NBK 240108-JP1021D
NBK 240108-JP1021F
1A-5A
6.3A-10A
12.5A
16A
1A-5A
6.3A-10A
12.5A
16A
 
   2020970207000066
0.05A-10A
   SU05001-2013
1A – 10A
 
   E10480
0.05A – 16A
  29862
 
SE-S-2101461
 0.05A - 10A, 16A
   40013834
0.05A – 6.3A
*8A, *10A
   40016442
*12.5A
   KM41462
1A – 6.3A
   J50248090
8A – 16A
   N/A
0.05A – 16A
Features and Benefits
	
■	
Recognized to UL/CSA/NMX 
248-1 and UL/CSA/NMX 248-
14
	
■	
Meets Standard Sheet 1 of 
IEC 60127-2 as a Fast-Acting 
fuse
	
■Available in cartridge and axial 
lead form
	
■	
RoHS compliant and  
lead-free
	
■	
Conforms to GB 9364.1 and 
GB 9364.2
	
■CE Mark indicates 
compliance with Low-Voltage 
and RoHS Directives.
Applications
RoHS
Pb
Electrical Characteristics for Series
% of Ampere Rating
Ampere Rating
Opening Time
150%
0.05A – 4A
60 minutes, Minimum
5A – 6.3A
60 minutes, Minimum
8A – 16A
30 minutes, Minimum
210%
0.05A – 4A
30 minutes, Maximum
5A – 6.3A
30 minutes, Maximum
8A – 16A
30 minutes, Maximum
275%
0.05A – 4A
0.01 sec.., Min.; 2 sec. Max.
5A – 6.3A
0.01 sec.., Min.; 3 sec. Max.
8A – 16A
0.04 sec., Min.; 20 sec. Max.
400%
0.05A – 4A
0.003 sec., Min.; 0.3 sec. Max.
5A – 6.3A
0.003 sec., Min.; 0.3 sec. Max.
8A – 16A
0.01 sec.., Min.; 1.0 sec. Max.
1000%
0.05A – 4A
0.02 seconds, Maximum
5A – 6.3A
0.02 seconds, Maximum
8A – 16A
0.03 seconds, Maximum
*Approval for Cartridge versions only
The 216 Series is a 5x20mm, Fast-Acting, ceramic body, cartridge 
fuse designed to IEC specifications
Used as supplementary protection in appliance or utilization 
equipment to provide individual protection for components or 
internal circuits.
PS
E
Description
Resources
Accessories
Samples
Additional Information"
https://www.littelfuse.com/media?resourcetype=datasheets&itemid=68b8bbe8-3e51-4c7b-bbda-3c71667f75f3&filename=littelfuse_maxi32v_datasheet.pdf,fuses,"1
©2023 Littelfuse, Inc.
Specifications are subject to change without notice. 
Revised: 07/20/2023
MAXI Blade fuses
Rated 32V
Ordering Information											

Description
The MAXI™ Slo-Blo® fuses employ diffusion pill technology. This allows 
the blade fuses to provide predictable time-delay performance and low 
heat dissipation.
Features & Benefits
Part Number
Current Rating (A)
Package Size
0299xxx.ZXNV
20–80
1200
Color coding shows the 
amperage rating for each fuse
See-through housing makes it 
easy to check whether a fuse 
has blown
Checkpoints on top make 
it possible to measure resistance 
without removing the fuse
Simple to install and remove



Comply with ISO 8820-3:2002
High-contrast amperage stamp 
on the top of the housing aids 
identification.
Silver plating allows up to 150 °C 
at the terminal interface



Fuse Datasheet
Resources
Additional Information
Applications

Cars / SUVs

Trucks



Buses
Watercraft as approved by 
Littelfuse®
Offroad vehicles
See Disclaimer Notice
Specifications
Voltage Rating:
32 V DC
Interrupting Rating:
1000 A @ 32 V DC
Recommended Environmental 
Temperature:
–40 ˚C to +125 ˚C 
Terminals Material:
Silver-plated / Tin-plated zinc alloy *
Housing Material:
PA66 (UL 94 Flammability rating of V-2)
Comply With: 
ISO 8820-3:2002, SAE J 1888, 
SAE 2576
Typical Weight per Fuse:
5.7 g 
*Note: Silver plating allows up to 150 ˚C at the terminal interface.
20–80
50
20–80
10
20–80
1200
0299xxx.L
0299xxx.TXN
0299xxx.ZXT
Terminal Plating
Ag
Ag
Ag
Sn
RoHS
REACH
Agency Approvals
Agency
Agency File Number
Current Ratings (A)
UL-US-L71611-2104-11106991-2
20-80
UL-CA-2331871-0
20-80"
https://www.littelfuse.com/~/media/automotive/datasheets/fuses/passenger-car-and-commercial-vehicle/bolt-down-fuses/littelfuse_midi_datasheet.pdf,fuses,"littelfuse.com
39
Littelfuse
® products are not designed for, and shall not be used for, any purpose (including, without limitation, automotive, military, aerospace, medical, life-saving, life-sustaining or nuclear facility applications, devices intended for 
surgical implant into the body, or any other application in which the failure or lack of desired operation of the product may result in personal injury, death, or property damage) other than those expressly set forth in applicable Littelfuse
® 
product documentation.  Warranties granted by Littelfuse
® shall be deemed void for products used for any purpose not expressly set forth in applicable Littelfuse
® documentation.  Littelfuse
® shall not be liable for any claims or 
damages arising out of products used in applications not expressly intended by Littelfuse
® as set forth in applicable Littelfuse
® documentation.  The sale and use of Littelfuse
® products is subject to Littelfuse Terms and Conditions of 
Sale, unless otherwise agreed by Littelfuse
®.
High Current Fuses
MIDI®, Clear MIDI®, and One Hole MIDI® Style Bolt-down Fuse 
Rated 32V
This MIDI® style fuse offers a bolt-on space saving fuse for high current wiring protection and 
provides time delay characteristics with “Diffusion Pill Technology”
. 
MIDI® Fuses
Clear MIDI® Fuses
(clear nylon composite cover)
One Hole  MIDI® Fuses
Specifications
Voltage Rating:						
32 VDC
Interrupting Rating:						
2000A @ 32 VDC
Recommended Environmental Temperature: 	
-40˚C to + 125˚C
Terminals Material: 						
Tin plated Copper
Black Housing Material:						
PA66-GF25 (U.L. 94 Flammability rating – V0)
Clear Housing Material:						
PA6/66 (U.L. 94 Flammability rating – HB) 
Mounting Torque M5:	 					
4.5 Nm +/- 1Nm 
Mounting Torque M6:	 					
6.0  Nm +/- 1Nm
Refers to:						
ISO 8820-5:2015
Complies with:						
Standard UL 248-1 as a Special Purpose Fuses in 
						
UL file E71611 (40-100A) and Directive 2011/65/EU 
Ordering Information
Part Number
Rating
Package 
Size
Housing 
Color
Bolt 
Size
Bolt Hole 
Qty
Mfg Location
0498xxx.M
30 - 200
1000
Black
M5
2
Mexico
0498xxx.M-CN
30 - 200
1000
Black
M5
2
China
0498xxx.H
30 - 200
100
Black
M5
2
Mexico
0498xxx.MXM6
30 - 200
1000
Black
M6
2
Mexico
0498xxx.MXM6-CN
30 - 200
1000
Black
M6
2
China
0498xxx.MX1M5
30 - 200
1000
Black
M5
1
Mexico
0498xxx.MX1M5-CN
30 - 200
1000
Black
M5
1
China
0498xxx.MX1M6
30 - 200
1000
Black
M6
1
Mexico
0498xxx.MX1M6-CN
30 - 200
1000
Black
M6
1
China
0498xxx.MXT
30 - 200
1000
Clear
M5
2
Mexico
0498xxx.MXT-CN
30 - 200
1000
Clear
M5
2
China
0498xxx.MXTM6
30 - 200
1000
Clear
M6
2
Mexico
0498xxx.MXTM6-CN
30 - 200
1000
Clear
M6
2
China
Materials manufactured in Asia are produced with the same specifications as materials manufactured in North America and meets the same test 
requirements. Multiple production locations are for capacity expanison only.
Time-Current Characteristics
% of Rating
Opening Time Min / Max (s)
30A-125A
150A-200A
75
– / –
360,000  / ∞
100
360,000  / ∞
– / –
110
14,400  / ∞
– / –
150
90  / 3,600 
– / –
200
3  / 100 
1  / 15 
300
0.3  / 3 
– / –
350
– / –
0.3  / 5 
500
0.1  / 1 
– / –
600
– / –
0.1  / 1 
REV07272021
Time-Current Characteristic Curves
0.01
0.1
1
10
100
1000
10000
10
100
1000
10000
TIME [s]
CURRENT [A]
30A
40A
50A
60A
70A
80A
100A
125A
150A
175A
200A
Ratings
Part Number
Current 
Rating
(A)
Color 
Code
Test Cable size
(mm2)
Typ. Voltage 
Drop (mV)
Typ. Cold 
Resistance
(mΩ)

(A2s)
0498030._2
30 
2.5
65 
2.06 
4,200 
0498040._
40 
4
65 
1.40
10,000 
0498050._
50 
6
65 
1.02
13,000 
0498060._
60 
6
68 
0.87
21,700 
0498070._
70 
10
70 
0.72 
24,000 
0498080._
80 
10
58 
0.54
24,600 
0498100._
100 
16
60 
0.46
51,300 
0498125._2
125
25
71 
0.39
73,200 
0498150._1,2
150 
25
77 4
0.32 
81,900 
0498175._1,2,3
175
25
77 4
0.26
100,000 
0498200._1,2
200
25
77 4
0.26
125,000 
Note 1: Short Circuit Protector only
Note 2: Not UL Recognized
Note 3: Color Coding deviating from ISO standard
Note 4: Measured at 75% Ir
The typical I2t is an average value calculated from the breaking capacity tests by using the melting time before the arcing occurs."
